"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT4G38560",162.427962061443,-0.399769473583508,0.252902431284058,0.00222953199448584,0.0102061187126014
"AT4G09715",1.8954422015711,0.0288942177262821,0.289059943047178,0.403453059984278,NA
"AT4G38570",1777.32653776631,-0.00557193795230079,0.0491361729994477,0.90036752867775,0.957564139725512
"AT4G38580",1784.06153598517,-0.278630755007562,0.053174071501009,3.48164269240937e-09,5.36557070444085e-08
"AT4G38590",53.2542229889782,-0.0188711482416127,0.124141600110611,0.76648544204209,0.875487569921735
"AT4G38600",17655.6026407588,0.155479137809148,0.0363275953515671,5.48508216336737e-06,4.92463337424928e-05
"AT4G38620",2217.09824177583,0.214446430023616,0.0521286626718059,3.27312178238425e-06,3.07801387157763e-05
"AT4G38630",9879.55192174228,-0.00971907131289867,0.0348362592619031,0.769591901356126,0.877531328079003
"AT4G38640",2692.21177248219,-0.00259950814637077,0.0509367118545972,0.954719483289311,0.989028599973869
"AT4G38650",967.652485202117,0.234863884245707,0.057938714717281,2.7174812119622e-06,2.59493988718904e-05
"AT4G38660",9690.48421815127,0.0915287872699952,0.0327344615880602,0.00345148520141839,0.0148427573632
"AT4G38670",1036.07826437663,0.114991905326406,0.062797494179813,0.0305012875912556,0.0895598322390773
"AT4G38680",17904.2286227879,-0.126874197288104,0.056854153928819,0.010385033104083,0.0372647859609707
"AT4G38690",1191.91980573822,-0.183382092860062,0.0739770741333775,0.00195927194627756,0.00914620247576895
"AT4G38700",81.9797223703978,-0.0666499966069644,0.135371292422123,0.324621538427041,0.513743539587637
"AT4G38710",5275.44605479291,0.0175000264975973,0.0380892105300558,0.626166267612923,0.777226299688844
"AT4G38730",657.807078383636,-0.180859069915135,0.0939188549736558,0.00780964272079255,0.0292853148815634
"AT4G38740",15468.0820901901,-0.093073770202367,0.0338960102712725,0.00395866531337975,0.0166544690475301
"AT4G38760",7087.33648774175,0.101279789150576,0.0354908650540454,0.00261233456560642,0.011680655484108
"AT4G38770",60210.6410534794,-0.00745463420206317,0.0780605943861189,0.900976770436241,0.957937614626599
"AT4G38775",1059.98709884611,0.0586547330586685,0.0895172202565124,0.35581979474364,0.544940753206744
"AT4G38780",1222.22912993626,0.341898261054666,0.0763378134934622,9.31030302010895e-08,1.15801629186927e-06
"AT4G38790",3244.42533313615,-0.0280975029829621,0.0377443555443282,0.430397539879406,0.616598878927658
"AT4G38800",7929.14941657263,-0.0407499047299722,0.0260882693493922,0.108455899469636,0.237667430094894
"AT4G38810",1135.99455896604,0.0939833105183346,0.0686852414506554,0.0951710825396576,0.215440864055404
"AT4G38825",42.2265599222921,-0.837969624277484,0.335155427019306,8.5833138645733e-05,0.000590312980791975
"AT4G38830",11.3168333226851,0.0474453619109935,0.213869125446861,0.41634707841629,0.604118285502343
"AT4G38840",403.424785758314,-0.0572722603552477,0.0889097608620687,0.365996596704512,0.555138966670846
"AT4G38850",21.4798158243824,0.0159522316887646,0.176180005117054,0.784269669179873,0.886795718451658
"AT4G38860",505.606269372041,-0.0508831568737419,0.0750135601673439,0.388374146706953,0.577163432503246
"AT4G38870",103.758097260379,0.124746697268974,0.143150701296371,0.0983686059679256,0.221023131171274
"AT4G38880",75.3956521760254,0.257324395811009,0.196753604095564,0.0101730105827537,0.0366203011875435
"AT4G38890",5430.22091973463,0.0417426599551973,0.0363528366414654,0.225741214670216,0.403918790653869
"AT4G38900",2364.444824848,0.0745255307160907,0.0394167773471019,0.0437727074874836,0.118473568609092
"AT4G38905",108.740258072379,0.229381808536918,0.167028752320036,0.011819659089837,0.0413505052014589
"AT4G38910",706.68405547235,-0.0122179784856729,0.072068989911443,0.83223634951576,0.916813307839508
"AT4G38920",11075.6658291935,-0.0743399259207349,0.04455965056164,0.0700238292445528,0.170758250141831
"AT4G38930",1983.03683526291,0.193916408079288,0.0470659752931751,5.03751003710446e-06,4.54793687609747e-05
"AT4G38932",2769.55040719806,-0.162140558578297,0.0555579423815355,0.000835231661991835,0.00441183660775236
"AT4G38940",1198.72483660515,0.0917888887612739,0.0542098830093855,0.0553135570658374,0.142540769208359
"AT4G38950",5473.115545652,-0.0690888547773568,0.0330698823615213,0.0288871149578524,0.085730886116491
"AT4G38960",482.068571557917,0.519927637014985,0.10273656630792,1.01279056638423e-08,1.46034058192904e-07
"AT4G38970",62566.2843006028,-0.114200444844001,0.0287015401242559,3.74654817323321e-05,0.000279651138135933
"AT4G38980",923.552448361065,0.0271507637606365,0.0657473930098463,0.620014422072709,0.773173100821424
