"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"AT1G08333",0.472683739839562,0,2.3591515120228,1,1
"AT1G60680",174.107233729939,-3.02363855591889,0.217605307026111,2.89031617105393e-45,1.24746129659304e-44
"AT1G60690",482.18651852673,-0.123300056031599,0.105491310053764,0.237157233816749,0.291658477374107
"AT1G60700",537.482959143175,1.19645191669277,0.0938045530004436,8.94881414230991e-38,3.44252690162798e-37
"AT1G60710",5160.55464562174,-1.24965597855505,0.0410519835029774,4.38243735723475e-204,7.61103718649825e-203
"AT1G60720",10.6258171672463,3.36093408767358,0.769424060957258,5.22303228734796e-07,9.27411869801859e-07
"AT1G60730",1537.45756194971,-5.31318704351832,0.0887698327097343,0,0
"AT1G60740",92.7884160967681,-2.25784022716283,0.213370486991631,1.87440000164475e-27,5.95658656952622e-27
"AT1G60750",45.1865519112087,-2.74274703515997,0.358494658796195,7.91194644527103e-16,1.90662107190076e-15
"AT1G60760",3.6106928494685,0.409543928081723,1.21536717527061,0.533257126671496,0.611141704701735
"AT1G60770",2907.54127717709,-0.206155386023828,0.0482719805346838,1.86067463636327e-05,3.08700247803252e-05
"AT1G60780",4458.01137858168,-0.531730692404587,0.0364537223110364,2.70309443089042e-48,1.22242215826094e-47
"AT1G60783",1.34574970336546,-0.454087402502257,1.35231010933202,0.511129038769364,0.589089164413511
"AT1G60787",3.82256133999144,-0.245796986336523,0.873188109975154,0.666027373696571,0.742155460493745
"AT1G60790",936.086206094592,-0.259731104523977,0.0699845584242644,0.000191838816444541,0.000303685350455764
"AT1G60800",5941.19106119645,0.512848328990563,0.0334984536229357,5.28053058862036e-53,2.56178369855224e-52
"AT1G60810",3007.8478795847,0.449416041144867,0.0512307277111215,1.45968442067387e-18,3.7979321725967e-18
"AT1G60830",19.2745703347136,0.00947071561358015,0.78786151685553,0.986095895041493,1
"AT1G60840",0.445213965450534,-0.303978651835197,2.22534020444832,0.695124675997104,0.769886487069485
"AT1G60850",963.600698512542,-0.321433305641315,0.0681966029358964,2.19354861307875e-06,3.7927672178564e-06
"AT1G60860",2548.61037577941,2.09325722923968,0.0515294253626944,0,0
"AT1G60870",2438.23994249004,-0.20206819083131,0.0620011409414313,0.0010675807361389,0.00162227417389412
"AT1G60880",2.35036267407364,3.47437832983365,2.0534898137114,0.00480288007935414,0.00697065511468355
